time,rho,rho_dot,theta,theta_dot,phi,phi_dot,u_rho,u_theta,u_phi,rho_ddot,theta_ddot,phi_ddot
4.662006064957358,3.4563193575189888,0.018282371188366394,1.1033917066429297,0.6033108276533106,0.5431122325436645,0.006100599842434882,0.9999996965538038,-0.999999423453878,0.9999995336154529,0.19999993931076077,-0.24978458476779125,0.06671377893521091
4.753417948583973,3.4588261964997318,0.03656474236597236,1.1574991348415413,0.5805218245183977,0.5439485106369891,0.012194697933228188,0.9999996958615813,-0.9999996561660561,0.9999995316092583,0.19999993917231626,-0.24869591060554017,0.06660711069891269
4.844829832210587,3.4630042614664016,0.05484711353092286,1.209528923748651,0.5578650259132226,0.545341317147253,0.018275800126480463,0.9999996946447595,-0.9999997550807169,0.9999995278781526,0.1999999389289519,-0.24689469718857934,0.06642947000592989
4.936241715837202,3.468853552417404,0.07312948467362695,1.2594961106902247,0.5354047247455942,0.5472891678368352,0.024337427907182897,0.9999996927738339,-0.9999998094297137,0.9999995218937464,0.19999993855476678,-0.24440063225433112,0.0661810744117272
5.027653599463817,3.476374069350159,0.09141185578212611,1.3074215175822563,0.5132030785011916,0.54978998730231,0.030373127242737653,0.9999996901100194,-0.9999998435164923,0.9999995130651291,0.1999999380220039,-0.2412406481498357,0.0658622442001572
5.119065483090432,3.485565812260876,0.1096942268419244,1.3533315262163879,0.4913194723768295,0.5528411116612566,0.03637647863120927,0.9999996865003026,-0.9999998666816942,0.9999995006947039,0.19999993730006052,-0.2374483557931261,0.0654734173704342
5.210477366717047,3.496428781144314,0.12797659783572848,1.3972577978805403,0.46980994021470784,0.5564392922250215,0.04234110867479786,0.9999996817708552,-0.9999998832809178,0.9999994839135453,0.19999993635417104,-0.23306333988760095,0.06501516791094954
5.301889250343661,3.508962975993504,0.14625896874306707,1.4392369431449006,0.4487266548236554,0.5605807003096333,0.048260703447136205,0.9999996757182391,-0.9999998956175733,0.9999994615844395,0.19999993514364783,-0.2281303481756683,0.06448822663935959
5.393301133970277,3.523168396799437,0.16454133953974945,1.4793101485616598,0.4281174961483891,0.565260933358429,0.05412902385111455,0.9999996680974961,-0.9999999050230566,0.999999432150446,0.19999993361949922,-0.22269840314942857,0.06389350375898022
5.484713017596891,3.539045043550687,0.18282371019710655,1.5175227676794416,0.40802570308423125,0.5704750225642223,0.05993992308114351,0.9999996586056832,-0.9999999123195856,0.9999993933865308,0.19999993172113664,-0.21681986486110935,0.06323211217287703
5.576124901223507,3.5565929162329537,0.2011060806809308,1.5539238841833545,0.3884896121115844,0.5762174421851282,0.06568736621222512,0.9999996468585438,-0.9999999180415207,0.9999993419690005,0.19999992937170877,-0.21054947315453654,0.06250539051401123
5.667536784850121,3.5758120148284913,0.2193884509499894,1.588565855144861,0.3695424833868104,0.5824821207457732,0.07136545184051658,0.9999996323565251,-0.999999922550434,0.9999992726798379,0.19999992647130502,-0.2039433962709142,0.06171492479625108
5.758948668476736,3.5967023393153643,0.2376708209539167,1.621503842314172,0.35121241256161684,0.589262454304131,0.07696843559918302,0.9999996144337464,-0.9999999260990281,0.9999991768191666,0.19999992288674928,-0.19705831043805547,0.06086256756726849
5.850360552103351,3.6192638896664793,0.2559531906301731,1.652795339131207,0.33352232449065106,0.59655132194347,0.08249075527218201,0.9999995921787381,-0.9999999288685973,0.9999990387163836,0.19999991843574763,-0.18995053193268246,0.059950453438687615
5.941772435729965,3.6434966658482617,0.27423555989955506,1.682499700695259,0.3164900431863299,0.6043411036189416,0.08792705712902882,0.9999995643065436,-0.9999999309919847,0.9999988270120307,0.19999991286130872,-0.18267521945084866,0.05898100982429688
6.033184319356581,3.6694006678188256,0.2925179286593671,1.7106776833487825,0.30012843092854163,0.6126237004491503,0.09327222300213847,0.9999995289430259,-0.9999999325681853,0.9999984685095937,0.1999999057886052,-0.17528566067596382,0.05795696135500504
6.124596202983195,3.69697589552533,0.31080029677265014,1.7373909998299473,0.284445588350739,0.6213905574931624,0.0985213974963007,0.9999994832415353,-0.9999999336719423,0.9999977436017448,0.19999989664830706,-0.16783265292402544,0.056881323941674895
6.21600808660981,3.7262223489000363,0.3290826640504015,1.7627018951652,0.26944510659965076,0.6306326889811394,0.10367001436402021,0.999999422656645,-0.9999999343602265,0.9999955543332399,0.199999884531329,-0.16036398386989176,0.0557573580259234
6.307419970236425,3.75714002785413,0.3473650302205172,1.7866727476392479,0.25512636228224567,0.6403407057524397,0.10871381833685341,0.999999339460871,-0.9999999346943865,-0.1716001672801313,0.19999986789217422,-0.15292401481833962,-0.00936750044315122
6.39883185386304,3.7897289322674657,0.3656473948696166,1.8093656245740022,0.2414816908495853,0.6502395893101943,0.10786695138739574,0.9999992193036855,-0.9999999347874674,-0.9999956559682198,0.1999998438607371,-0.14565489747795612,-0.05337959097567193
6.490243737489655,3.82398906197012,0.3839297573219575,1.830841148586704,0.2284866719132359,0.659878610274014,0.1030441077802381,0.9999990318859919,-0.9999999347216185,-0.9999978530548832,0.19999980637719839,-0.13872955509360882,-0.052133721038341255
6.58165562111627,3.8599204167050782,0.40221211634785814,1.8511571653601293,0.21610704315386745,0.6690820180174115,0.09833666649957123,0.9999987009065979,-0.999999934518148,-0.9999985806560766,0.19999974018131958,-0.13218466235709592,-0.05085535587343906
6.6730675047428845,3.897522996039162,0.42049446932267,1.8703683885284665,0.20430962154337087,0.6778604913035549,0.09374739569253618,0.9999979628452142,-0.999999934183956,-0.9999989415541459,0.19999959256904284,-0.12598621342843638,-0.04954900335970165
6.7644793883695,3.9367967990790667,0.43877680880396897,1.8885266334067117,0.19306410353327824,0.6862249429255397,0.08927864577956457,0.9999948185510922,-0.9999999337243928,-0.9999991559632937,0.19999896371021844,-0.12010507743079445,-0.04821924082155529
6.855891271996114,3.977741822580647,0.45705909080011986,1.9056810609367862,0.18234265489326193,0.6941864812922608,0.08493234512395478,-0.9999910187977211,-0.9999999331731685,-0.9999992975043263,-0.19999820375954422,-0.11451624347456899,-0.046870709589339685
6.947303155622729,4.01868684925735,0.43877687827247974,1.9218782970072215,0.1721156675866979,0.7017563344243842,0.08070837980107395,-0.9999976819243473,-0.999999932653435,-0.9999993984085959,-0.19999953638486948,-0.10932453080788829,-0.04556072555098328
7.038715039249344,4.0579606588822426,0.42049454392708296,1.9371616677964503,0.16234086587642468,0.708945413809157,0.07660003549960488,-0.9999987098657845,-0.9999999322004434,-0.9999994741645901,-0.1999997419731569,-0.104614337216299,-0.04434022403097415
7.1301269228759585,4.095563245028569,0.4022121907884766,1.951570565751885,0.1529764782915114,0.7157639214587267,0.0725993530637977,-0.999999122048835,-0.9999999318190355,-0.9999995331982546,-0.199999824409767,-0.100337579419963,-0.04320440539623313
